VehicleID,Split,FuelTime,FuelLevel,DeltaFuel,AbsDeltaFuel,RollingStd12,Speed,GpsSpeedKmh,flat_jitter_threshold,spike_threshold,event_threshold,Label,future3_median,prev_fuel,Label_Legacy
Car 1,train,2026-04-06 07:30:02.999998,185.6,-5.5,5.5,1.5427923817978035,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,187.0,191.1,UNKNOWN
Car 1,train,2026-04-06 08:55:03,182.7,-4.800000000000011,4.800000000000011,1.267105187249884,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,183.0,187.5,UNKNOWN
Car 1,train,2026-04-09 14:05:43.999999,299.7,4.099999999999966,4.099999999999966,81.14907920337455,0.0,16.83547729035097,0.9573,3.8292,11.168500000000002,UNKNOWN,299.6,295.6,UNKNOWN
Car 1,train,2026-04-10 07:25:43.999997,265.6,5.100000000000023,5.100000000000023,2.521518501926083,0.0,1.0662686114277162,0.9573,3.8292,11.168500000000002,UNKNOWN,265.3,260.5,UNKNOWN
Car 1,train,2026-04-12 15:05:51,287.3,-5.099999999999966,5.099999999999966,4.621349911010854,0.0,1.1544162308883306,0.9573,3.8292,11.168500000000002,UNKNOWN,286.0,292.4,UNKNOWN
Car 1,train,2026-04-14 10:20:50.999997,170.7,-6.600000000000023,6.600000000000023,1.9592196575847953,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,172.2,177.3,UNKNOWN
Car 1,train,2026-04-28 16:30:01.999996,251.5,4.900000000000006,4.900000000000006,55.46419453124691,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,251.3,246.6,UNKNOWN
Car 1,train,2026-05-19 13:40:14.000001,185.8,-4.599999999999994,4.599999999999994,2.719630285330876,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,182.8,190.4,UNKNOWN
Car 1,train,2026-05-21 15:30:13,262.1,-4.699999999999989,4.699999999999989,2.569195183104796,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,262.0,266.8,UNKNOWN
Car 1,train,2026-05-23 13:45:12.999997,187.6,-5.200000000000017,5.200000000000017,1.7781661902083281,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,183.5,192.8,UNKNOWN
Car 1,train,2026-05-24 10:00:12.999997,131.6,-4.800000000000011,4.800000000000011,2.6948897112044414,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,135.0,136.4,UNKNOWN
Car 1,train,2026-05-24 10:25:12.999996,131.9,-4.099999999999994,4.099999999999994,1.5390067143020087,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,137.6,136.0,UNKNOWN
Car 1,train,2026-05-24 10:35:13.000002,137.6,4.799999999999983,4.799999999999983,1.8126676167706208,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,136.9,132.8,UNKNOWN
Car 1,train,2026-05-31 14:05:14.000001,216.3,-4.099999999999994,4.099999999999994,2.145198126048032,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,215.4,220.4,UNKNOWN
Car 1,train,2026-06-07 18:25:12,296.7,4.800000000000011,4.800000000000011,2.0039370970389525,0.0,0.0,0.9573,3.8292,11.168500000000002,UNKNOWN,298.1,291.9,UNKNOWN
